,,Focal Length,T-Stop,Close Focus,Weight (lbs),Length (in),Front Diameter (mm),Mount,Image Circle (mm),Film Compatibility,Iris Blade Count,Extender,Expander,LDS,Support Post Length (mm),Manufacture Year,Notes,,,,
,,35mm,1.3,"14""",2.35 lbs,"3 7/8th""",95mm,PL,37mm,35mm OK,7,None,No,No,N/A,,"TLS Rehoused, Only stock uncoated versions, MK III Uncoated",,,,
,,50mm,1.3,"21""",2.27 lbs,"3""",95mm,PL,41mm,35mm OK,7,None,No,No,N/A,,"TLS Rehoused, Only stock uncoated versions, MK III Uncoated",,,,
,,65mm,1.3,"2' 3""",2.52 lbs,"3 7/8th""",95mm,PL,42mm,35mm OK,7,"IBE 1.4X, IBE 2X",,No,N/A,,"TLS Rehoused, Only stock uncoated versions, MK III Uncoated",,,,
,,85mm,1.3,3',2.91 lbs,"3.25""",95mm,PL,43mm,35mm OK,7,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X",,No,N/A,,"TLS Rehoused, Only stock uncoated versions, MK III Uncoated",,,,
,,,,,,,,,,,,,,,,,,,,,
,,Focal Length,T-Stop,Close Focus,Weight (lbs),Length (in),Front Diameter (mm),Mount,Image Circle (mm),Film Compatibility,Iris Blade Count,Extender,Expander,LDS,Support Post Length (mm),Manufacture Year,Notes,,,,
Zeiss,Super Speed,18mm,1.3,"10""",2.8 lbs,"3.6"" - 3.7""",80mm,PL,32.5mm,35mm OK,7,None,No,No,N/A,,"Mark II/III / Telescoping, Regular & Uncoated",,,,
,,25mm,1.3,"10""",2 lbs,"2.4"" - 2.75""",80mm,PL,36.5mm,35mm OK,7,None,No,No,N/A,,"Mark II/III / Telescoping, Regular & Uncoated",,,,
,,35mm,1.3,"1' 3""",1.8 lbs,"2.4"" - 2.8""",80mm,PL,37mm,35mm OK,7,None,No,No,N/A,,"Mark II/III / Telescoping, Regular & Uncoated",,,,
,,50mm,1.3,"2' 6""",1.8 lbs,"2.4"" - 2.9""",80mm,PL,41mm,35mm OK,7,None,No,No,N/A,,"Mark II/III / Telescoping, Regular & Uncoated",,,,
,,65mm,1.3,"2' 6""",2.2 lbs,"2.12"" - 3.12""",80mm,PL,42mm,35mm OK,7,"IBE 1.4X, IBE 2X",,No,N/A,,"Mark II/III / Telescoping, Regular & Uncoated",,,,
,,85mm,1.3,3',2.2 lbs,"2.8"" - 3.5""",80mm,PL,43mm,35mm OK,7,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X",,No,N/A,,"Mark II/III / Telescoping, Regular & Uncoated",,,,
,,,,,,,,,,,,,,,,,,,,,
,,Focal Length,T-Stop,Close Focus,Weight (lbs),Length (in),Front Diameter (mm),Mount,Image Circle (mm),Film Compatibility,Iris Blade Count,Extender,Expander,LDS,Support Post Length (mm),Manufacture Year,Notes,,,,
Zeiss,Super Speed,18mm,1.4,"10""",2.2 lbs,"3.6""",80mm,PL / B,34mm,35mm OK,9 (triangle),None,,No,N/A,,Mark I,,,,
,,25mm,1.4,"10""",1.4 lbs,"2.4"" - 2.6""",73mm,PL / B,36mm clear / 38mm with falloff,35mm OK,9 (triangle),None,,No,N/A,,Mark I / Telescoping,,,,
,,32mm,2.2,2',0.6 lbs,"0.9"" - 1""",51mm,PL / B,25mm clear / 32mm with falloff,35mm OK,8,None,,No,N/A,,Mark I / Rotating front / Telescoping,,,,
,,35mm,1.4,"15""",1.2 lbs,"2.4"" - 2.7""",73mm,PL / B,37mm clear / 39mm with falloff,35mm OK,9 (triangle),IBE 1.4X,,No,N/A,,Mark I / Telescoping,,,,
,,50mm,1.4,"2' 6""",1 lb,"2"" - 2.2""",73mm,PL / B,37mm clear / 40mm with falloff,35mm OK,9 (triangle),IBE 1.4X,,No,N/A,,Mark I / Telescoping,,,,
,,85mm,1.4,"3' 6""",1.4 lbs,"2.25"" - 2.6""",73mm,PL / B,41mm clear / 43mm with falloff,35mm OK,9 (triangle),"IBE 1.4X, IBE 2X",,No,N/A,,Mark I / Telescoping,,,,
